count_point_id,year,region_name,local_authority_name,road_name,road_type,latitude,longitude,all_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,all_hgvs
38592,2003,London,Camden,A401,Major,51.52288004,-0.11172294,4359,2450,506,762,105,11,4,122
38599,2004,London,Hillingdon,A3044,Major,51.47330718,-0.49474362,15474,12895,259,1295,431,59,264,939
99907,2012,London,Bexley,A206,Major,51.4634681,0.18671417,17300,12472,199,2518,513,144,178,1893
6075,2017,London,Islington,A1,Major,51.55660547,-0.11753935,16624,11611,669,3008,290,37,68,492
59030,2020,London,Merton,A236,Major,51.402094,-0.16063836,10085,7556,294,1772,175,23,25,280
47087,2005,London,Brent,A404,Major,51.5536604,-0.28931488,9776,7798,727,905,154,15,15,199
78392,2005,London,Kingston upon Thames,A243,Major,51.34497373,-0.31605044,10734,8655,61,1535,206,16,15,265
46785,2022,London,Lambeth,A202,Major,51.477481,-0.10150184,13090,9024,474,2425,316,53,46,487
7210,2010,London,Barnet,A502,Major,51.57225204,-0.19770478,5533,4100,660,642,50,6,8,65
942330,2019,London,Westminster,U,Minor,51.516545,-0.19438438,688,478,0,91,3,0,0,3
28386,2022,London,Richmond upon Thames,A305,Major,51.461213,-0.301411,3869,2540,385,487,80,13,1,102
38368,2014,London,Camden,A4200,Major,51.53394649,-0.13795385,2294,1322,389,386,49,12,4,66
17014,2010,London,Brent,A404,Major,51.55259691,-0.29656688,9057,6922,1042,680,201,30,18,269
26794,2015,London,Wandsworth,A214,Major,51.46116967,-0.18437774,20219,15039,55,3656,278,89,49,467
990704,2007,London,Redbridge,U,Minor,51.54887352,0.07230123,514,459,1,51,0,0,0,0
46818,2023,London,Croydon,A222,Major,51.377502,-0.09163117,6210,4920,317,570,84,5,9,105
71011,2017,London,Haringey,A1000,Major,51.5832378,-0.15927954,8329,6378,312,1147,148,24,20,203
75096,2022,London,Camden,A401,Major,51.516554,-0.12668598,8499,5017,980,1646,156,23,14,201
942342,2010,London,Enfield,C,Minor,51.66540919,-0.17885594,3127,2794,18,276,12,0,0,12
7619,2013,London,Ealing,A4020,Major,51.50852786,-0.34000064,8525,7014,409,781,112,15,11,142
47099,2015,London,Harrow,A404,Major,51.60311347,-0.38420597,10186,8854,120,819,117,35,94,278
942756,2019,London,Lewisham,B236,Minor,51.456498,-0.02190851,7976,5995,233,1464,57,13,13,85
37109,2021,London,Brent,A404,Major,51.551684,-0.30814013,7702,5898,475,1053,97,15,11,124
56256,2001,London,Bromley,A21,Major,51.36044067,0.08125149,13907,11406,73,1548,437,53,103,694
57269,2000,London,Haringey,A504,Major,51.59099078,-0.15365348,10832,9153,210,1188,102,3,4,120
18336,2002,London,Hackney,A10,Major,51.56604628,-0.07314153,15767,12848,638,1709,265,21,13,359
56089,2006,London,Southwark,A2,Major,51.47972663,-0.05733975,18726,11810,867,3055,387,83,54,605
38567,2006,London,Southwark,A200,Major,51.50555029,-0.08503225,8773,6000,327,1128,232,24,18,287
56929,2002,London,Richmond upon Thames,A307,Major,51.45903476,-0.30609816,10535,8038,705,1171,173,16,5,198
942342,2017,London,Enfield,C,Minor,51.66540919,-0.17885594,3367,2886,13,423,16,5,1,23
46806,2011,London,Croydon,A215,Major,51.40431667,-0.08152892,10919,8748,278,1534,167,36,10,230
942848,2016,London,Richmond upon Thames,B358,Minor,51.42708475,-0.34068087,4066,3345,210,410,18,2,1,24
7652,2018,London,Harrow,A4127,Major,51.56103,-0.33289597,8324,6973,175,940,91,12,14,140
6638,2020,London,Haringey,A109,Major,51.602785,-0.1206842,9819,7508,202,1770,100,21,15,147
36186,2019,London,Hackney,A10,Major,51.575024,-0.07232893,17202,12750,710,2996,248,37,28,343
38368,2005,London,Camden,A4200,Major,51.53394649,-0.13795385,2366,1418,349,409,54,2,5,67
57656,2006,London,Brent,A4088,Major,51.56404252,-0.26151234,22928,18956,608,2700,301,25,54,399
8478,2000,London,Lambeth,A202,Major,51.48570711,-0.12082081,33437,25126,437,1062,2865,2100,78,5103
49007,2016,London,Newham,A1020,Major,51.50417709,0.01934934,11620,8850,243,990,577,24,597,1360
930378,2008,London,Wandsworth,U,Minor,51.44449688,-0.18201714,3238,2654,35,392,67,6,0,73
73656,2015,London,Kingston upon Thames,A3,Major,51.41324811,-0.24998214,35237,28744,264,4511,382,35,189,748
942569,2018,London,Croydon,U,Minor,51.40246,-0.09793917,205,179,0,24,0,0,0,0
17196,2013,London,Camden,A5202,Major,51.54355576,-0.13942199,6962,5525,212,652,274,17,4,298
26673,2001,London,Havering,A125,Major,51.54343365,0.19054616,9974,8519,89,988,205,41,51,310
37110,2002,London,Brent,A404,Major,51.53453346,-0.24245086,6169,4424,231,865,299,42,59,476
6758,2005,London,Richmond upon Thames,A205,Major,51.48664108,-0.28750324,20620,16657,244,1965,922,87,77,1171
16867,2005,London,Hounslow,A315,Major,51.49250824,-0.25847287,9376,7061,672,829,319,23,7,369
79991,2004,London,Barking and Dagenham,A124,Major,51.53929089,0.07209659,14213,12633,38,1270,141,24,22,201
46927,2004,London,Hounslow,A315,Major,51.48076665,-0.31652629,8981,6916,438,1012,315,16,4,348
75136,2003,London,Camden,A5,Major,51.53553996,-0.1903597,11578,8454,634,1630,374,23,8,460
57755,2016,London,Hackney,A1202,Major,51.52578865,-0.08039179,5103,2607,337,1309,309,60,57,436
57754,2007,London,Hackney,A106,Major,51.54484885,-0.03238589,23676,18171,516,3586,597,33,236,1020
942751,2013,London,Lambeth,U,Minor,51.43168549,-0.12568541,1568,1466,0,79,8,0,0,8
16258,2019,London,Merton,A219,Major,51.41507,-0.19238867,11035,8541,176,1639,180,20,19,265
942496,2011,London,Barking and Dagenham,C,Minor,51.55098415,0.11378083,5420,4498,101,576,102,17,32,170
26659,2010,London,Newham,A112,Major,51.54685615,-0.00111699,6411,4982,296,909,79,41,12,134
930353,2007,London,Hackney,C,Minor,51.55796458,-0.04665016,4226,3053,66,719,179,68,48,296
803062,2022,London,Brent,U,Minor,51.530497,-0.28639156,489,317,92,34,15,0,0,15
6071,2002,London,Tower Hamlets,A12,Major,51.51822846,-0.00986592,37251,28735,186,5260,1186,229,437,2397
89355,2020,London,Westminster,A4206,Major,51.516803,-0.18483276,5944,3694,379,965,160,20,91,281
74529,2007,London,Hackney,A12,Major,51.54282165,-0.02840645,68011,51948,162,10743,2302,295,654,3784
36815,2023,London,Lambeth,A214,Major,51.423599,-0.11725653,7934,5900,136,1388,207,12,15,254
18623,2003,London,Kingston upon Thames,A308,Major,51.41055229,-0.29897526,39119,31458,2244,4218,363,35,30,494
56977,2017,London,Wandsworth,A3036,Major,51.46409807,-0.16453834,12136,9537,556,1222,232,46,97,387
36792,2012,London,Southwark,A200,Major,51.4985423,-0.06950656,9364,6454,409,1404,370,24,29,442
38364,2017,London,Kingston upon Thames,A2043,Major,51.40401489,-0.276214,8889,7249,213,1027,164,38,22,241
16111,2007,London,Hounslow,A4,Major,51.48207517,-0.34528185,12850,10222,134,1485,577,19,43,777
56651,2014,London,Havering,A118,Major,51.58048627,0.18078059,14812,12099,1209,1054,273,31,21,351
6013,2015,London,Hillingdon,M4,Major,51.49406703,-0.43272158,71372,57005,478,9997,1517,172,422,3218
930380,2005,London,Bexley,U,Minor,51.45999154,0.09643029,4787,4177,98,412,50,2,1,59
46785,2023,London,Lambeth,A202,Major,51.477481,-0.10150184,13121,9005,478,2468,314,52,45,479
37719,2021,London,Ealing,A4020,Major,51.508279,-0.34289171,10715,8165,557,1275,199,49,12,301
56240,2006,London,Lambeth,A23,Major,51.4248933,-0.13058067,19447,14748,1038,2303,476,42,26,621
810946,2019,London,Hillingdon,U,Minor,51.518159,-0.44514042,262,204,12,44,1,2,0,3
17876,2020,London,Havering,M25,Major,51.542583,0.28222971,57183,31095,14,12355,2146,400,430,13516
75384,2014,London,Barnet,A406,Major,51.59976557,-0.17423471,2927,2462,18,317,59,21,13,108
28119,2011,London,Hammersmith and Fulham,A219,Major,51.523593,-0.23249322,14278,10906,206,2119,446,15,45,553
16854,2009,London,Kensington and Chelsea,A308,Major,51.491643,-0.17207534,11139,8160,626,1177,225,21,1,252
37662,2017,London,Lambeth,A3200,Major,51.50673843,-0.10893195,7152,4842,182,1139,196,15,23,263
48708,2022,London,Bexley,A207,Major,51.450516,0.17757455,18087,13748,356,2926,381,49,88,649
46110,2012,London,Wandsworth,A3,Major,51.45739967,-0.19647464,24879,19092,766,2546,816,158,107,1236
26914,2010,London,Hounslow,A312,Major,51.49018122,-0.41124841,29446,25691,88,2352,675,69,105,1105
8167,2016,London,Bromley,A233,Major,51.33947648,0.03062369,7448,6179,103,877,164,2,22,190
8481,2020,London,Southwark,A2216,Major,51.460058,-0.07530562,6886,4922,515,1030,187,12,14,225
28674,2007,London,Wandsworth,A3,Major,51.45911508,-0.19108092,35895,24978,1531,5823,1119,138,91,1564
57078,2012,London,Barnet,A598,Major,51.56798387,-0.19498772,5319,3776,576,590,170,22,0,192
46897,2003,London,Merton,A297,Major,51.40154669,-0.19004653,20011,16772,489,1988,258,24,65,429
7603,2002,London,Westminster,A3212,Major,51.49765588,-0.12573207,15319,10709,568,1889,421,38,23,517
75312,2017,London,Barnet,A5,Major,51.5781146,-0.24033714,17998,14185,716,2126,325,32,60,536
8280,2009,London,Hillingdon,M4,Major,51.49679953,-0.45295521,21736,17080,499,2890,563,101,221,1083
56626,2006,London,Lambeth,A205,Major,51.43999438,-0.10219337,20103,15892,209,2948,296,36,62,458
17009,2012,London,Islington,A401,Major,51.52368187,-0.11125731,4094,1897,702,850,212,18,4,233
57564,2007,London,Hounslow,A3005,Major,51.48055421,-0.36506675,8979,8031,191,496,179,8,1,198
6761,2014,London,Greenwich,A2211,Major,51.47956162,-0.00996547,4375,3452,277,265,94,40,16,163
28511,2001,London,Sutton,A24,Major,51.37069106,-0.2281582,9123,7622,62,1056,183,11,10,229
56924,2012,London,Southwark,A2214,Major,51.46127244,-0.07251931,11170,9197,313,1244,221,26,12,265
37707,2021,London,Kensington and Chelsea,A3217,Major,51.482317,-0.17964938,10013,6888,350,1745,180,13,30,230
46817,2006,London,Bromley,A222,Major,51.39552502,-0.05012774,12224,9743,119,1902,162,39,22,242
58306,2015,London,City of London,A3211,Major,51.51125778,-0.09923323,17750,11202,244,2752,778,104,540,1509
36148,2022,London,Harrow,A5,Major,51.608783,-0.27713423,12719,10073,670,1361,159,15,52,249
7045,2009,London,Hammersmith and Fulham,A402,Major,51.50389927,-0.22057548,37962,28348,1866,4868,740,53,27,908
811157,2022,London,Haringey,U,Minor,51.595945,-0.09909259,278,246,0,20,5,0,0,5
7212,2007,London,Islington,A503,Major,51.56388793,-0.10627324,21597,15182,1095,3533,318,42,227,669
37107,2000,London,Hillingdon,A404,Major,51.60350725,-0.41307233,14511,13065,57,1149,50,26,19,124
951703,2014,London,Camden,U,Minor,51.5512001,-0.18656505,375,331,0,31,7,1,0,7
8560,2018,London,Havering,A124,Major,51.565693,0.18746035,16776,14571,324,1551,178,21,16,232
7934,2011,London,Westminster,A3214,Major,51.49173104,-0.14902348,5160,3204,1087,439,92,17,16,130
99899,2009,London,Kingston upon Thames,A240,Major,51.38044931,-0.28198527,15240,12916,635,1142,261,28,19,363
17174,2013,London,Haringey,A504,Major,51.58525078,-0.08171185,6190,4653,288,1037,96,15,5,120
26779,2023,London,Lewisham,A205,Major,51.442372,-0.04453551,9509,6985,195,1649,174,38,53,369
8285,2016,London,Islington,A5203,Major,51.53353503,-0.1206108,10732,6595,1015,1719,369,56,157,654
46833,2011,London,Croydon,A232,Major,51.37497618,-0.04740884,10143,7880,594,1150,242,68,29,392
57705,2008,London,Lambeth,A3216,Major,51.46386514,-0.14971936,4575,2978,459,678,82,6,4,102
75257,2006,London,Lambeth,A23,Major,51.46009842,-0.11647463,29336,21868,2892,3337,445,49,14,608
38683,2017,London,Redbridge,A12,Major,51.57717249,0.03485112,47143,34220,410,10469,644,149,249,1435
942526,2019,London,Bexley,B213,Minor,51.491205,0.14362859,2961,2482,122,312,19,0,0,23
47942,2009,London,Greenwich,A2016,Major,51.49495542,0.08737327,16193,13293,173,1906,343,58,80,615
28123,2014,London,Lambeth,A301,Major,51.50620211,-0.1147181,13794,7250,2203,2666,272,61,34,368
28091,2017,London,Islington,A1199,Major,51.54715033,-0.09279067,9340,6622,269,1890,181,33,36,278
37713,2000,London,Hillingdon,A4007,Major,51.54388012,-0.48725341,7445,5975,72,1030,66,44,122,308
46653,2013,London,Islington,A103,Major,51.55651281,-0.11177287,6277,4749,81,897,217,20,38,285
36810,2020,London,Lewisham,A212,Major,51.427963,-0.05953608,7669,6172,154,1132,76,5,12,106
48010,2012,London,Westminster,A5204,Major,51.51628763,-0.14946944,10747,7695,55,1796,219,50,22,299
46680,2014,London,Barking and Dagenham,A124,Major,51.53715218,0.07099005,15670,13386,169,1307,205,140,132,612
7600,2005,London,Southwark,A3203,Major,51.49719875,-0.10846241,8667,5751,349,1473,351,77,61,510
57086,2000,London,Wandsworth,A3220,Major,51.46223981,-0.160726,7631,6140,56,933,84,5,2,96
46277,2021,London,Wandsworth,A24,Major,51.432611,-0.16378649,9388,6373,321,1792,140,26,24,214
804528,2023,London,Westminster,C,Minor,51.522306,-0.18657435,710,544,0,110,12,7,0,19
942964,2019,London,Tower Hamlets,C,Minor,51.514894,-0.01963902,2903,2312,93,413,29,6,2,37
75345,2018,London,Kingston upon Thames,A238,Major,51.416422,-0.25187433,1026,842,6,132,8,5,3,16
28509,2017,London,Southwark,A100,Major,51.49724768,-0.08048185,12819,8515,439,2514,543,18,8,575
56977,2004,London,Wandsworth,A3036,Major,51.46409807,-0.16453834,12998,9150,876,2096,278,36,19,347
26649,2012,London,Haringey,A105,Major,51.58990895,-0.10273712,12462,9079,1365,1346,362,35,13,455
942520,2014,London,Barnet,U,Minor,51.62146262,-0.24971206,44,33,0,10,2,0,0,2
942944,2016,London,Tower Hamlets,B142,Minor,51.53499216,-0.02751918,5752,4121,306,1145,16,8,2,27
56849,2015,London,Hammersmith and Fulham,A304,Major,51.47779886,-0.20143041,7324,5033,408,1154,266,34,25,336
47555,2012,London,Barking and Dagenham,A1112,Major,51.5713015,0.14238738,13535,11308,101,1347,399,61,70,645
56595,2009,London,Wandsworth,A205,Major,51.4594737,-0.15637474,15685,12194,33,2319,352,65,19,496
46189,2020,London,Hackney,A10,Major,51.539126,-0.07673027,6971,4481,497,1458,130,17,22,178
16790,2011,London,Merton,A239,Major,51.39939181,-0.16137932,11027,8975,49,1412,338,35,52,477
990145,2002,London,Greenwich,B210,Minor,51.48207072,0.03767199,8505,6654,439,1074,129,17,18,165
942325,2013,London,Westminster,U,Minor,51.49088563,-0.14162476,226,164,1,37,5,0,0,5
56965,2018,London,Lambeth,A3036,Major,51.497809,-0.11852222,9135,5643,645,1704,134,18,56,249
57652,2004,London,Richmond upon Thames,A3004,Major,51.45564254,-0.32032944,10427,8988,183,838,174,11,7,198
36277,2011,London,Lambeth,A24,Major,51.45924203,-0.14170118,18039,13276,378,2548,407,14,25,488
942276,2013,London,Bromley,C,Minor,51.39593022,-0.04584105,989,918,0,60,8,0,0,8
38568,2020,London,Southwark,A212,Major,51.425079,-0.07548111,13686,10409,359,2447,141,24,24,236
74652,2004,London,Barnet,A5135,Major,51.65595487,-0.25019067,18251,15321,37,2055,337,53,38,556
26464,2008,London,Westminster,A41,Major,51.52244255,-0.15772473,15658,11676,1341,1455,286,33,31,407
46832,2001,London,Bromley,A232,Major,51.37236644,0.10334457,10549,9687,98,474,192,22,3,247
56613,2023,London,Richmond upon Thames,A205,Major,51.466698,-0.27673227,11555,8487,15,2087,379,37,37,531
990154,2002,London,Tower Hamlets,B135,Minor,51.52420999,-0.06640295,1906,1580,0,262,11,1,0,12
56613,2018,London,Richmond upon Thames,A205,Major,51.466698,-0.27673227,10757,8548,24,1367,200,61,36,410
36930,2001,London,Kingston upon Thames,A307,Major,51.39883412,-0.30947302,10890,9852,76,638,141,5,9,166
48551,2014,London,Sutton,A232,Major,51.35823407,-0.21439065,9715,8106,243,1076,100,11,13,139
92183,2023,London,Havering,A1306,Major,51.511357,0.22244303,7663,5944,43,1165,209,21,143,452
7598,2022,London,Southwark,A200,Major,51.503156,-0.07896558,1628,1194,367,17,8,0,0,10
953311,2008,London,Havering,C,Minor,51.52376263,0.2227588,2977,2634,0,308,15,0,0,15
74527,2022,London,Tower Hamlets,A12,Major,51.533358,-0.02189448,46383,33468,239,9189,1144,111,464,2065
75135,2013,London,Brent,A5,Major,51.539208,-0.19497285,10276,6536,1001,1790,359,36,21,464
56124,2015,London,Camden,A5,Major,51.54122058,-0.19720054,8162,5117,844,1356,339,42,16,443
38683,2007,London,Redbridge,A12,Major,51.57717249,0.03485112,38011,29604,265,5886,962,198,163,1932
16746,2022,London,Greenwich,A206,Major,51.493666,0.0585018,12938,9559,492,1898,455,23,96,663
942905,2010,London,Kingston upon Thames,U,Minor,51.38810889,-0.29106922,993,817,21,142,8,4,0,12
803231,2021,London,Croydon,U,Minor,51.342229,-0.00561058,3875,2889,194,657,65,5,6,92
16840,2023,London,Southwark,A300,Major,51.500815,-0.09865919,1663,879,147,335,92,20,66,186
79993,2000,London,Haringey,A503,Major,51.58456479,-0.06730601,43961,35344,517,5560,1312,59,100,1748
7635,2007,London,Harrow,A4090,Major,51.57949582,-0.36700298,10244,8653,155,1170,110,33,7,166
27239,2021,London,Hackney,A503,Major,51.570027,-0.09678287,10966,6553,616,2583,355,53,76,585
38692,2017,London,Croydon,A23,Major,51.33963012,-0.1185743,24651,20287,288,2791,325,64,168,894
70207,2014,London,Bexley,A207,Major,51.45577719,0.15036024,3301,2630,346,260,20,6,0,32
73165,2004,London,Bromley,A232,Major,51.37732832,-0.02144369,11202,9391,372,1068,187,16,8,249
16239,2013,London,Bromley,A21,Major,51.34484029,0.1092637,11406,8903,40,1780,352,30,87,613
6870,2017,London,Southwark,A300,Major,51.5070539,-0.09508514,3584,1834,410,479,124,40,331,573
6094,2003,London,Southwark,A2,Major,51.49761428,-0.08971587,10575,6915,213,2085,218,17,21,279
56515,2021,London,Waltham Forest,A114,Major,51.570358,0.01795181,4726,3758,92,745,29,9,4,49
38689,2022,London,Richmond upon Thames,A316,Major,51.469125,-0.27664085,29080,22103,572,4705,613,78,141,1044
71009,2002,London,Barnet,A502,Major,51.57068093,-0.18910885,8632,7208,153,863,76,5,0,83
73158,2008,London,Bromley,A20,Major,51.40964617,0.13050757,20947,16164,146,3362,385,34,92,827
75425,2020,London,Tower Hamlets,A13,Major,51.514407,0.00322714,57243,40650,293,11148,1926,171,817,3383
930334,2003,London,Kensington and Chelsea,U,Minor,51.5208257,-0.21011408,3615,3016,47,325,74,2,0,76
37914,2014,London,Westminster,A400,Major,51.51483471,-0.12986962,6242,3069,1058,1168,270,38,17,327
28884,2006,London,Enfield,A110,Major,51.65141753,-0.08614756,11556,8993,788,1445,153,32,10,218
47247,2018,London,Hackney,A503,Major,51.572876,-0.0894484,17491,11816,891,2936,731,81,81,1038
801405,2019,London,Bromley,U,Minor,51.377214,0.12319581,59,40,0,15,1,0,0,1
7061,2008,London,Brent,A407,Major,51.54891292,-0.24189677,9691,7529,385,1254,292,7,17,354
48519,2013,London,Redbridge,A113,Major,51.60007047,0.04193936,12547,10477,53,1617,326,17,15,360
47580,2010,London,Tower Hamlets,A1202,Major,51.51148027,-0.06881553,7280,4824,7,1778,194,36,35,266
7618,2021,London,Hammersmith and Fulham,A4020,Major,51.505513,-0.22627641,6030,4245,364,936,68,11,4,88
16624,2021,London,Enfield,A110,Major,51.6536,-0.09328395,8208,6165,269,1345,240,50,21,351
943002,2014,London,Wandsworth,U,Minor,51.45435499,-0.18332394,1044,839,3,145,20,0,0,20
16785,2020,London,Bromley,A234,Major,51.412799,-0.05068711,5897,4430,248,1022,35,10,6,60
56504,2023,London,Redbridge,A113,Major,51.608775,0.05836128,3569,2994,0,524,18,5,2,27
28673,2001,London,Redbridge,A1400,Major,51.59099315,0.04680175,22051,19034,221,2124,341,30,30,485
37267,2005,London,Islington,A503,Major,51.55537048,-0.11903288,15250,11017,903,2217,340,51,81,510
81092,2013,London,Ealing,A4000,Major,51.52312916,-0.26162942,4129,2741,255,692,213,31,34,338
38441,2010,London,Southwark,A200,Major,51.50205632,-0.08088495,7213,4406,575,1152,246,34,25,316
56759,2007,London,Bexley,A206,Major,51.47166982,0.18091457,19744,14514,209,2709,1024,141,394,2153
800307,2018,London,Wandsworth,B237,Minor,51.452935,-0.14902426,4491,3306,75,812,102,10,17,136
46929,2018,London,Richmond upon Thames,A316,Major,51.463949,-0.30775893,22651,18171,43,2593,456,19,14,517
58306,2000,London,City of London,A3211,Major,51.51116791,-0.09923697,23428,18117,388,2726,771,56,73,992
6761,2017,London,Greenwich,A2211,Major,51.47956162,-0.00996547,5513,3707,357,1139,98,14,5,127
6800,2003,London,Sutton,A232,Major,51.35740998,-0.22051257,5639,4624,32,665,134,9,5,173
17009,2010,London,Islington,A401,Major,51.52368187,-0.11125731,4657,2344,649,872,161,28,5,195
942487,2014,London,Islington,U,Minor,51.55256988,-0.10704624,136,86,4,28,7,3,1,11
56984,2004,London,Lambeth,A3203,Major,51.49585364,-0.11428073,8710,5715,560,1541,230,57,53,379
